topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1367518503666860042	http://twitter.com/user/status/1367518503666860042	Hand i hand för att bekämpa Corona-pandemin #نتعاون_ما_نتهاون #تطعيم_كورونا	0
COVID-19	1355431260253024257	http://twitter.com/user/status/1355431260253024257	@Ber Wierenga2 @s amburski @mayaVirg Da är alla kända. National Institute for Public Health and the Environment (RIVM) drar dock slutsatsen att LFG ingår i den nuvarande standarden och att det inte är ett stort problem med vindkraft.	1
COVID-19	1367536126425255938	http://twitter.com/user/status/1367536126425255938	@mb9955hotmailc1 @Mimisbrunnr0 är inte ett definitivt vaccin som skyddar dig från influensa livet ut, utan ett vaccin som ändras varje år eftersom det förlorar sin effekt på grund av den pågående mutationen av viruset.	0
COVID-19	1262093716401111041	http://twitter.com/user/status/1262093716401111041	I Tyskland, Frankrike, Italien, Spanien och andra länder bär personer som arbetar i butiker, stormarknader, restauranger och restauranger – eller som kunder – munskydd. Vad kommer Nederländerna att göra i #lockdown och #lockup i en elligen e? #de ailhandel #horeca #COVID19	1
COVID-19	1367501478877921288	http://twitter.com/user/status/1367501478877921288	Min farfar och mormor, må Gud skydda dem, vill vaccinera sig, och de hörde någon säga att det är nödvändigt för en iPhone, så pappa sa att vi kommer att registrera dig med Asmas mobil och ta den med dig, och jag klagar🤡🤡🤡🤡🤡🤡🤡🤡	0
COVID-19	1367503586729594887	http://twitter.com/user/status/1367503586729594887	Vår regering kommer inte till korta med oss. Varje dag fick du nog av nya Partiellt förbud Totalt förbud Vaccinationspinnar Vi skickar dig Abdulfattah Alali Må Gud ge dem välbefinnande Han får mig att glömma ämnet resor Från komedin som vi lever i	0
COVID-19	1423286765389979649	http://twitter.com/user/status/1423286765389979649	Ni rapporterar ständigt att det brinner i Kanada, Spanien brinner, Australien är slut, Italien är ödelagt, Grekland ligger i aska, Amerika brinner, skäms ni inte alls? Ni gjorde samma sak för covid-epidemin, fungerar det?	0
COVID-19	1367502962252218376	http://twitter.com/user/status/1367502962252218376	@SaudiNews50 Undanröjer vaccinationen i den första och andra dosen behovet av att bära munskydd och hålla avstånd ؟؟؟؟؟؟؟؟؟؟؟؟ Om ja, ett effektivt 👍 vaccin och om inte, ta det som ett äventyr eftersom dess synd är större än dess nytta	0
COVID-19	1265933806793641984	http://twitter.com/user/status/1265933806793641984	257 nya 🦠 bes, light s, 13 817 🔬🦠 es och lök #belgie #COVID19Belgium # es ing h ps:// .co/T4lobHWDKe	1
COVID-19	1367508004275421192	http://twitter.com/user/status/1367508004275421192	#ألمانيا godkänner användningen av #أسترازينيكا vaccin för personer över 65 år https://t.co/q9XRvv99iO	1
COVID-19	1408131039986397186	http://twitter.com/user/status/1408131039986397186	"Varför skulle någon som äter naturligt och vars ""antikroppsvärden"" är mycket högre än de som är vaccinerade vaccinera sig? Måste han vaccineras?"	0
COVID-19	1367535555068776454	http://twitter.com/user/status/1367535555068776454	Irak importerar en miljon doser av det ryska Sputnik-V-vaccinet https://t.co/MsG6YMg2La Irak importerar en miljon doser Sputen-vaccin/	1
COVID-19	1353787539237302272	http://twitter.com/user/status/1353787539237302272	@Rie a74133402 @OudMaar @WybrenvanHaga @ hierrybaude Jag känner många äldre människor som har haft corona (mina föräldrar, grannar, kollegor, lärare) ingen blev sjuk till döds ... Samma sak: bara för att vi inte känner till dem betyder det inte att de inte är dåliga...	1
COVID-19	1389134912373014528	http://twitter.com/user/status/1389134912373014528	Att vara eller inte vara som raZeneca är bara #angs beräkning är kvinna med ai tillstånd från efter '60, allvarlig sjukdom från Corona är möjlig, men också risk allvarlig rombos på grund av ärftliga fac öron större... Jag väntar och stannar hemma #diepaarwekenkunnenerookwelbij #voorgekverklaardinmiddels	0
COVID-19	1367385752221450250	http://twitter.com/user/status/1367385752221450250	För att uppnå samordnade ansträngningar och för att arbeta med beredskapen hos platserna för Corona-vaccincentra i kungariket, välkomnade chefen för vaccincentret #عنيزة och en besättning med gästerna och mottagarna av vaccincentret, där symboliska gåvor delades ut till mottagarna av vaccinet inne på viloplatsen och även till centrets arbetslag som uppskattning för deras ansträngningar. https://t.co/SdTHLF1mz2	1
COVID-19	1408716968778256385	http://twitter.com/user/status/1408716968778256385	"Prof. Dr. #Bhakdidiyorki: ""Covid-vacciner är dödliga eftersom de orsakar överdriven koagulering i blodet. Att erbjuda vaccin till marknaden utan att ens vara godkända för akut användning är bedrägligt och ett stort brott mot mänskligheten. https://t.co/5i1HIc8AJn"	1
COVID-19	1367469901213036548	http://twitter.com/user/status/1367469901213036548	#الصحة talesman: De som tog vaccinet kan inte komma i kontakt med den smittade, eftersom detta är farligt och kan utsätta honom för https://t.co/x0zIsDCZiJ #وزارة_الصحة #فيروس_كورونا #لقاح_كورونا https://t.co/7QfwEMtUaH risker	1
COVID-19	1337025529002815488	http://twitter.com/user/status/1337025529002815488	Genk-polisen använder drönare med varma e-kameror för att upprätthålla coronareglerna h ps:// .co/8YmPbdVjqz	1
COVID-19	1351472595846262784	http://twitter.com/user/status/1351472595846262784	Idag meddelade Borissov att en ny våg av corona inleddes! Grattis!	1
COVID-19	1367492256953950211	http://twitter.com/user/status/1367492256953950211	I bilder | Äldre personer får #لقاح_كورونا med #كفر_الشيخ https://t.co/zi9fYjOrsE https://t.co/FzZppOHm4g	0
COVID-19	1367498675128270850	http://twitter.com/user/status/1367498675128270850	Den som vaccinerade sig lät dem lätta på förbudet😢😢😢😢😢 https://t.co/yJf6zpA1Xe	0
COVID-19	1267839345295269888	http://twitter.com/user/status/1267839345295269888	På grund av corona och torka e man nästan glömma det: Brexi ... h ps:// .co/RuZ1zvrirH	0
COVID-19	1342523625207947266	http://twitter.com/user/status/1342523625207947266	"Hemskt, hur kan du göra så mot dina medmänniskor. Zblack e ar s (52) s ärvt från corona efter rop av förtvivlan i video: ""De tar mig inte på allvar"" h ps:// .co/dMIJD IQex"	1
COVID-19	1350113386206531584	http://twitter.com/user/status/1350113386206531584	Ändå är det tur att inte dela med sig av ett hån mot den usla effekten av corona/vaccinationspolitiken.	0
COVID-19	1399092821190189056	http://twitter.com/user/status/1399092821190189056	@jacco00 jag känner någon som har vaccinerat sig 2 gånger. Och som ändå fick corona.	1
COVID-19	1381925612743499778	http://twitter.com/user/status/1381925612743499778	Idag utfärdade FDA och @CDCgov ett uttalande om Johnson &amp; Johnson #COVID19-vaccinet. Vi rekommenderar en paus i användningen av detta vaccin av försiktighetsskäl.	1
COVID-19	1367428707594493952	http://twitter.com/user/status/1367428707594493952	De länder som kämpade och arbetade för att nå Corona-vaccinet och donerade det till andra firade inte och gjorde inte väsen av sig som misslyckade regeringar gör som väntar på andras donationer och skryter om dem inför sitt folk. De vill skapa imaginära prestationer ur ingenting#العراق	1
COVID-19	1250049427936620547	http://twitter.com/user/status/1250049427936620547	@Da en grävmaskin Varför använder du inte da a som @rivm gör själv (placera den avlidne på dödsdagen istället för rapporteringsdagen)? Ge en annan bild. h ps:// .co/jfaOrXUF7k	0
COVID-19	1321001890642100225	http://twitter.com/user/status/1321001890642100225	@wimdaniels Kommer vi att se presskonferensen och bäva eller kommer vi inte att gå dit än? Nåja, efter regn kommer solsken och efter det sura ser han 	0
COVID-19	1367456752405512196	http://twitter.com/user/status/1367456752405512196	🌇 #مشاريع_مصر🇪🇬| Guvernören i #المنيا bevittnar starten av vaccinering av personer med kroniska sjukdomar och äldre med Corona-virusvaccinet på Samalut Model Hospital, och leder tillhandahållandet av ambulansbilar för dem som inte kan ta sig till vaccinationscentraler. https://t.co/O3bS5RBbRZ	1
COVID-19	1367528288751677452	http://twitter.com/user/status/1367528288751677452	Guvernör i Kafr El-Sheikh: Uppslutning av äldre och personer med kroniska sjukdomar för att få Corona-vaccinet | Video och foton https://t.co/WW8QkZhlZV	1
COVID-19	1358704174297460738	http://twitter.com/user/status/1358704174297460738	@VSchwarz Det lönar sig att ha ett vaccinationspass även utan coronavaccin. Jag förstår inte vad du menar.	0
COVID-19	1367488141452582930	http://twitter.com/user/status/1367488141452582930	Hälsoministeriet avslöjar att symtom registrerades i de grupper som fick Corona-vaccinet https://t.co/OlZLQe9M0A #موازين_نيوز_صوتك_اينما_تكون	1
COVID-19	1431247095822962692	http://twitter.com/user/status/1431247095822962692	En 55 dagar gammal bebis hade corona. Det är som att inte bära mask 🤦 ♂️	1
COVID-19	1367043360419164167	http://twitter.com/user/status/1367043360419164167	Utvecklingsexperten vid Community Empowerment Program i Umluj-provinsen, Muhammad Abu Qutaish, får den första dosen av #لقاح_كورونا #شكرا_يا_وطني https://t.co/3qGgbtFH3f	1
COVID-19	1426909874122809344	http://twitter.com/user/status/1426909874122809344	"@Longanlon Sedan början av Corona-hysterin har jag varit sjuk var 9:e månad från Akrona. Sista gången från ""+"" till ""-"" PCR-test var 3 dagar med symtom i 7-8 timmar. Som en förkylning. Den har flockimmunitet. Det går smidigare."	1
COVID-19	1367515663472988171	http://twitter.com/user/status/1367515663472988171	Har du funderat på att ta Coronavaccinet eller inte?	0
COVID-19	1367401156931162114	http://twitter.com/user/status/1367401156931162114	Saud Medical lanserar #كورونا vaccinkampanj för patienter i hemmet https://t.co/FSov8GDaPf https://t.co/XdgI1ll8zR	1
COVID-19	1317827132568014848	http://twitter.com/user/status/1317827132568014848	En skam. Trumfen i Flandern utan mask. #Corona #COVID19 h ps:// .co/zpZo xDNOz	0
COVID-19	1381653922390085635	http://twitter.com/user/status/1381653922390085635	@woukevscherrenb @GGDGHORNL @rivm Läst flera gånger - även efter 2 vaccinationer och smittorisk och fortfarande till siffror 9% till 16% även om de flesta av dem har betydligt mildare förlopp, är det viktigt att hålla fast vid att om många fortfarande smittar sig själva (mu an) kan infektionen vara hög igen -	1
COVID-19	1367179930266656773	http://twitter.com/user/status/1367179930266656773	Studien är utförd av en grupp forskare från University of Jordan och Vanderbilt University, USA, och riktar sig till vårdgivare som är i kontakt med patienter. Syftet med studien är att ta reda på deras åsikter och attityder till vaccin mot säsongsinfluensa. Det tar 4-8 minuter att fylla i frågeformuläret https://t.co/7PcW92rDcC	0
COVID-19	1428578544943312898	http://twitter.com/user/status/1428578544943312898	Det uppges att Biontech, som ägs av Uğur Şahin och Özlem Türeci, kommer att bidra med 0,5 % till tillväxten i den tyska ekonomin 2021, och detta har inte gjorts av något företag tidigare. 👉 Se på kostnaden för kompetensflykt till vårt land ur denna synvinkel.	1
COVID-19	1344544237199753217	http://twitter.com/user/status/1344544237199753217	@lammer Priset för organisationen med de stora kommunikationsmisstagen 2020 kommer definitivt att gå till RIVM. 🏆🏆🏆 Wa a ges un el	0
COVID-19	1257962820127338496	http://twitter.com/user/status/1257962820127338496	Holländskt företag sålde mer än 1,5 miljoner obotfärdiga corona es Men om du får böter på 400 € och ett traslakan #coronavirusNederland h #anderhalveme av din granne ps:// .co/Di8RKLogNx	0
COVID-19	1347459245491544066	http://twitter.com/user/status/1347459245491544066	Stanley Johnson, som bröt nedstängningen upprepade gånger och fick ett andra vaccin innan många mycket sårbara människor inte har fått sitt första, personifierar den här Tory-regeringens hyckleri, vänskapskorruption och elitism.	1
COVID-19	1417757792090345474	http://twitter.com/user/status/1417757792090345474	"Fallen skjuter i höjden. Även om det är tydligt att den stora majoriteten av dem som är ""ovaccinerade"" har smittats med Delta-varianten, är det verkligen förvånande att några vettiga människor fortfarande är ""Anti-Vaccine""... Vaccinera dig och skydda dig. Vaccination räddar liv. Punkt..."	1
COVID-19	1402282844576260096	http://twitter.com/user/status/1402282844576260096	Goda nyheter!  En studie från Cleveland Clinic med 52 238 anställda visar att ovaccinerade personer som har haft covid 19 inte har någon skillnad i återinfektionsfrekvens jämfört med personer som haft covid 19 och som tagit vaccinet.	1
COVID-19	1367439241291198467	http://twitter.com/user/status/1367439241291198467	Vad sägs om att du låter dem som har ett vaccinationskort inte förbjudas? #لا_للحظر	0
COVID-19	1384503712777900033	http://twitter.com/user/status/1384503712777900033	@INI50673203 @Zero76_Jansen @breda @FieldlabEven blandar du ihop askan och fältlabben. Kan hända. Men det kanske är en bra idé att ta en ordentlig titt på fei och e innan du dömer.	1
COVID-19	1367395866106073091	http://twitter.com/user/status/1367395866106073091	Thadiqs guvernör får den första dosen av Corona-vaccinet på vaccincentret i Thadiq-provinsen, Al-Diyafah-palatset. https://t.co/MQFpv8GAng	1
COVID-19	1334226118602317831	http://twitter.com/user/status/1334226118602317831	Åh de går hem allihopa! Di är *inte* koronasäker.	0
COVID-19	1367494773536395275	http://twitter.com/user/status/1367494773536395275	12 afrikanska länder har fått coronavaccin genom #كوفاكس. Påminnelse: Covax är en mekanism som stöds av FN och rika länder för att distribuera 1 miljard vacciner i fattiga länder under 2021. Majoriteten av vaccinationerna har en effekt på AstraZenecase ~73 % (Pfizer 95 %). Under #Tunisia kämpade Moment och bevittnade 500 vaccinationer. https://t.co/0GjkNKwbTc	1
COVID-19	1338575767064678402	http://twitter.com/user/status/1338575767064678402	Jag håller min åsikt om att ordna corona maa för mig själv för nu...  t.ex. all den visdomen på Twi kan jag inte få på det. h ps:// .co/7idb65JNIz	0
COVID-19	1421479972934402048	http://twitter.com/user/status/1421479972934402048	@MnogoZle bror de valet på grund av en strand och att bli full i all oändlighet, en krona skulle skrämma dem haahaha	0
COVID-19	1367422332264980480	http://twitter.com/user/status/1367422332264980480	"O Gud, lovprisning och tacksägelse, ""Idag fick min bror Ali Hussein Haddad och jag den första dosen av #كورونا vaccin, och jag ber Gud den Allsmäktige att dra nytta av det. En vacker sak hittade jag från mottagning och arrangemang från säkerhetsvakten till reception, registrering, undersökning och vaccination. https://t.co/fAfZNBt6zA"	1
COVID-19	1345783990037438465	http://twitter.com/user/status/1345783990037438465	Detta är nyheterna från Arie Slob. Ingen kvar: 4 januari. Pandemi. B117. Det är bara att leta efter den. Nie håller med: S erk e det nya året. #scholendich #iedereenonline # Reedaf	1
COVID-19	1367534839252062211	http://twitter.com/user/status/1367534839252062211	🔶Pressmeddelande: Saudiska scouter organiserar revisorerna av Corona-vaccincenter https://t.co/9pWiPmZzvs	1
COVID-19	1367182497314983936	http://twitter.com/user/status/1367182497314983936	Mottagare av medborgare och invånare får den första dosen av det #كوفيد_19 vaccinet vid Qassim National Specialized Complex Vaccine Center i #الرس https://t.co/hXExSPlgZk Governorate	1
COVID-19	1407649064011943938	http://twitter.com/user/status/1407649064011943938	500 TUSEN DOSER vaccin har just administrerats! Vi kommer att nå ett nytt rekord i antalet DAGLIGA doser under de kommande timmarna. Våra medarbetare är på jobbet. Vår dagliga kapacitet är mer än 3 gånger denna dos. Låt oss se: Hur många doser av vaccinet kommer att nå idag? Å andra sidan, vad blir resultatet av matchen?	1
COVID-19	1270030139913580544	http://twitter.com/user/status/1270030139913580544	@henederlander @VolkersBram @quovadisweblog @Paulie050 Gas, ledsen men jag tänker inte ta en titt på den typen av tvivelaktiga källor. Jag läser bara nyheter skrivna av personer med tidskriftsbakgrund. Crazy Henkie kan också starta en situation och förkunna sanningen, det är inte till någon nytta för oss. Dessutom har jag själv haft corona.	0
COVID-19	1368848049875849223	http://twitter.com/user/status/1368848049875849223	Raiffeisenbank testar betalning med ansiktsigenkänning 1. I tider av coronavirus är betalning via ansikte inte den mest bekväma lösningen. Du vet - masker. De täcker ansikten. 2. Skaffa Apple Pay.	1
COVID-19	1401942347743645697	http://twitter.com/user/status/1401942347743645697	Barnet filmade i skolan hur en klasskamrat till henne tog med sig havssalt och snortade mot coronaviruset, sedan hackade chips och snortade chips. Det var i princip en hel dag med att snorta vad som kan mala https://t.co/L4Uf3QkI3X	0
COVID-19	1367485573020209154	http://twitter.com/user/status/1367485573020209154	Fortsätta att tillhandahålla vaccinationstjänster till entreprenörsarbetare genom den mobila enheten för coronavacciner i samarbete med @JazanUniversity och med deltagande av volontärer från @moeenjazan för att säkerställa tillämpningen av försiktighetsåtgärder. https://t.co/46FBHnaI1p	0
COVID-19	1339265020732071937	http://twitter.com/user/status/1339265020732071937	Helt klar mig Ru e 10 års politik Ru e hela landet kapo skära ner, och nu spela hjälten som en lösare 😧 #COVID19NL	0
COVID-19	1367518646671716354	http://twitter.com/user/status/1367518646671716354	#صحة_الطائف #مستشفى_ميسان_العام #للمواطن_والمقيم #لقاح_كورونا är tillgängligt för alla, registrera dig på #تطبيق_صحتي https://t.co/Hfxwjrat0X	1
COVID-19	1425348479979859971	http://twitter.com/user/status/1425348479979859971	@BoykoNikolov Ja, det fanns folk i början av pandemin som sa att flockimmunitet inte uppnås med respiratoriskt coronavirus och att man inte vaccinerar sig under en pandemi, men nu kommer de återigen att säga att jag är en plattjordare	0
COVID-19	1367521107700559872	http://twitter.com/user/status/1367521107700559872	Under min vistelse på Sabya General Hospital för att få den första dosen av Corona-virusvaccinet på eftermiddagen tisdagen den 2 mars hittade jag 80 / av dem som kom för att ta vaccinet från utlänningar. Var är medborgaren som staten betalade miljarder för för att få vaccinet? Var är han?	0
COVID-19	1367490932912840709	http://twitter.com/user/status/1367490932912840709	Jag är för det regionala förbudet mot de områden som har många skador. Det är otroligt om jag och andra är väldigt engagerade i mer än ett år och har tagit vaccinationstider och från hemmet till jobbet för att spendera grundläggande resor blir vi blockerade som varje helg bröllop och mottagningar hela veckan och vikarier och jag måste skilja mig du får kaffe av samma tekniker	1
COVID-19	1367505536191717378	http://twitter.com/user/status/1367505536191717378	Lösningen är att öka vaccinationstakten och låta de som har vaccinationsbevis (även om det är den första dosen) komma in på samlingsplatserna	0
COVID-19	1367334620841316352	http://twitter.com/user/status/1367334620841316352	Tack gode Gud för allt som har åstadkommits i Corona-vaccinet och vi tackar vår far Salaman och hans kronprins för uppmärksamheten som inte är konstig, må Gud hålla oss friska och friska	0
COVID-19	1416368309478494212	http://twitter.com/user/status/1416368309478494212	"Israels premiärminister Naftali Bennett: ""Effektiviteten hos BioNTech/Pfizer-vaccinet mot deltavarianten är svagare än vad hälsomyndigheterna hade hoppats"""	1
COVID-19	1319231993532600322	http://twitter.com/user/status/1319231993532600322	Min corona-app visar att @vanRukhoven är i närheten.  Han antyder ock så att det finns ebola, lukt och illaluktande diarré	0
COVID-19	1367499982958395398	http://twitter.com/user/status/1367499982958395398	@CFrakerAI11 och de som tagit vaccinet och de har Corona	0
COVID-19	1353704260232507392	http://twitter.com/user/status/1353704260232507392	@MeijerMar ijn @ hierrybaude TTI Och det är nu ne vad Baude (FvD) förespråkar 2020.  Nej, det gjorde Zeeland, 25 covid-19-arv och 2 288 infektioner sedan utbrottet.  NZ har en Me ropools annons. h ps:// .co/YJkVQHDd4o	1
COVID-19	1277209426512969729	http://twitter.com/user/status/1277209426512969729	@MonaSmi vi ser detta även i andra länder. Det handlar om att balansera kring vad som behövs och är möjligt. Mycket och mycket bra träning, svara snabbt.	0
COVID-19	1421168485217050628	http://twitter.com/user/status/1421168485217050628	Jag stannade hemma eftersom det fanns människor som inte trodde på viruset. Jag stannade hemma eftersom det fanns människor som inte bar munskydd. Jag stannade hemma eftersom det fanns människor som inte följde utegångsförbudet. Men jag kan inte stanna hemma för det finns anti-vaxxers, vänner. För dem som tror att jorden är platt, låt oss stanna hemma	0
COVID-19	1316073452709781505	http://twitter.com/user/status/1316073452709781505	@MichalLauren 11 @GMeyfroid @JochenNijs Bara lite mer tid och mig fas 1A, tack. Min pee pro hohese ska fortfarande vara aktiverad. Jag har gått runt med kondompåse och kisspåse i 24 månader. Folk är trötta på corona. Tja, jag är den där kondomkillen över hela k... sjukt trött på ...:). I 2 år!	0
COVID-19	1367392131883630593	http://twitter.com/user/status/1367392131883630593	Bara något gav oss huvudvärk på vaccinet, Hanna från Lulin Infoto vi vet inte vem ... lugna ner dig gamle pilgrim!! ... . Andra länder har vaccin som har getts till människor i mer än 55 år, vi har 80 köpcentrum som har tagit emot dem! Vi har ingen att titta på eller säga nej Hadi ja Hadi nej! I Guds namn, du känner till din plan, se utvecklingsindexet!	0
COVID-19	1315498639058448386	http://twitter.com/user/status/1315498639058448386	@Wallyboy oaogm1 @ReyenVan Wa en influensa nonsens. Ech e Corona kommer inte förrän 2021. På grund av kontamineringarna får vi juisgruppimmunitet. Se på Sverige. Men vi kan alla skrika på mig, de vill kontrollera och förtrycka oss och gör allt de kan.	1
COVID-19	1362515313393295360	http://twitter.com/user/status/1362515313393295360	@MaxiHol @RosierS @CaAl PCR er och det är en historia par. Du kan få den lökskål du vill ha, sa kor. Sjukhusvistelser och skador säger mer, men med allt finns det mycket pengar: hur man samlar in siffror, tolkar dem, gör dem bättre och hur man gör dem till en historia – sann eller inte. h ps:// .co/RsIkm6KDp2	0
COVID-19	1367411603348590597	http://twitter.com/user/status/1367411603348590597	Att investera i att föra och underlätta vaccinindustrin, särskilt Corona-vaccinet, genom att öppna filialer till fabriker här i sultanatet kan ha en stor positiv roll för att diversifiera inkomstkällorna och underlätta tillgången till vaccinet till ett brett segment av Mellanöstern. Detta virus kan finnas kvar i årtionden framöver.	1
COVID-19	1432702221297365002	http://twitter.com/user/status/1432702221297365002	Hur många år tror du att det tog att producera Astra-Zenecas vaccin? Endast 3 timmar. – Vi laddade ner information om viruset från den kinesiska regeringens internetdatabas. Vi designade vaccinet på 3 timmar, säger han. Våra sålda profs ligger i framkant när det gäller vaccinförsäljning. https://t.co/NgLrqqLKHc	1
COVID-19	1367485075403771917	http://twitter.com/user/status/1367485075403771917	@roooooooooor_11 @HashKSA inte är sant finns det inget vaccin för barn under 16 år	1
COVID-19	1328731676491403264	http://twitter.com/user/status/1328731676491403264	Definition av ett bra vaccin = 1. Säker 2. Ger ett långvarigt skydd mot målinriktad sjukdom 3. Kan transporteras och förvaras vid en hanterbar temperatur 4. Överkomligt för hela mänskligheten	0
COVID-19	1367489947276627972	http://twitter.com/user/status/1367489947276627972	@ahmedsalah_096 @oufa07 kommer de att vaccineras och de kommer att gå normalt, är du i behov av vaccination?	0
COVID-19	1367490058337603590	http://twitter.com/user/status/1367490058337603590	Händelse | #السودان att börja vaccinera sina medborgare nästa vecka som en del av Covax-mekanismen https://t.co/PdJBIAYTl4	1
COVID-19	1413108137620611073	http://twitter.com/user/status/1413108137620611073	Covid-19-fall som smittats av deltavarianter började anlända till intensivvårdsavdelningarna	1
COVID-19	1277855685254971393	http://twitter.com/user/status/1277855685254971393	@Syn usU rerecht @Gem_Amersfoor Kan man ta bort reklamen för @corendon i busshallen framför @MeanderMC:s dörr? Resorna till orangea områden är ganska smärtsamma för de människor som arbetar så hårt och i Coronakrisen	0
COVID-19	1363927532400164872	http://twitter.com/user/status/1363927532400164872	I år delar vi ut matpaket till undernärda barn. Under dessa första månader hjälper vi 800-1000 barn.   Vill du hjälpa till? Detta kan göras via h ps:// .co/AQWUwQzFaZ #afghanis en #voedselhulp #coronahulp #covid19 #corona #coronavirus #ondervoeding #foodsecuri y #noodhulp	1
COVID-19	1377143078956322817	http://twitter.com/user/status/1377143078956322817	"@jgrin1 Då behöver du inte gå ut utan du kan bara isolera den.   Ingen aning om var du kan göra det igen ""ui pruden ie"" med mig de sa att det var nonsens, eftersom jag skulle vara positiv i veckor framöver."	1
COVID-19	1378058469127946251	http://twitter.com/user/status/1378058469127946251	@coronaa du @MarionKoopmans Vilka val gör hon som gör människor kapo?	0
COVID-19	1374420359420674054	http://twitter.com/user/status/1374420359420674054	Klockan 19 kommer premiärminister Ru e och minister De Jonge att delta i kröningen tillsammans med honom. Se live här #persconferen han h ps:// .co/wVucnqYYfd	1
COVID-19	1359088317300678656	http://twitter.com/user/status/1359088317300678656	@DonnaVanderloo @Wim04789402 @NOS jag vet inte hur han mår nu, men i mars 2020 var HCQ behandlingspro ocol för Corona-patienter och på sjukhus... En god bekant till mig har behandlats med den. Han har legat på sjukhuset i någon vecka och rehabiliterar sig nu hemma.	1
COVID-19	1351885835294138375	http://twitter.com/user/status/1351885835294138375	Ordna ännu mer corona maa: reglerna i korthet - h ps:// .co/A0giSTJScu h ps:// .co/ oK742Xxo8	1
COVID-19	1431183299481907204	http://twitter.com/user/status/1431183299481907204	Min flickvän https://t.co/OpABq1I5TR berättelsen hon lade upp på Instagram efter att ha vaccinerat henne	0
COVID-19	1367195768281567242	http://twitter.com/user/status/1367195768281567242	#الجامعة_اليوم| Det bevittnar en uppslutning av medborgare och invånare för att få #كورونا virusvaccin mitt i regulatoriska och förebyggande åtgärder. https://t.co/e5m5JwDRZ4	1
COVID-19	1341732048600350720	http://twitter.com/user/status/1341732048600350720	En iek målning: ''Räden mot Europa'': En iek målning:''The Robbery of Europe'' Flamländska omkring 1600 i Italien Olja på duk: 60 cm x 85 cm h ps:// .co/RnaBqBATmI	0
COVID-19	1367509503734935552	http://twitter.com/user/status/1367509503734935552	Epidemin hittade ett vaccin mot det, men dumhet, vad är lösningen med det?	0
COVID-19	1367212990051872777	http://twitter.com/user/status/1367212990051872777	Räknare av vaccinerade #لقاح_كرونا i #السعودية 👇 https://t.co/wmnmTWvvyr	0
