topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1429159321498177544	http://twitter.com/user/status/1429159321498177544	Ο ευκολότερος τρόπος για να απαλλαγείτε από μια κατάρα είναι να καταριέστε όλους. Έτσι, αφού όλοι θα είναι καταραμένοι, κανείς δεν μπορεί να θεωρηθεί καταραμένος. Και ο τρόπος για να δείξουμε ότι το «εμβόλιο» λειτουργεί είναι να εμβολιάσουμε όλους. Έτσι, όσοι παραμένουν υγιείς παρά το γεγονός ότι δεν εμβολιάζονται δεν μπορούν να αποκαλύψουν όσους έχουν εμβολιαστεί και νοσούν.	0
COVID-19	1434907550659514371	http://twitter.com/user/status/1434907550659514371	"Φέτος όλοι οδηγούμε το ""Corona Express"", αλλά το πρωτότυπο είναι πολύ δροσερό! https://t.co/AWBKH6MLFU"	0
COVID-19	1388903025096417286	http://twitter.com/user/status/1388903025096417286	@Trinida88128458 @LouisRemels @SVL_1971 Di είναι όλη παράλογη βία. Πιστεύετε πραγματικά ότι η πολιτική θα χαλαρώσει σημαντικά στην τρέχουσα εποχή του κορωνοϊού; Αυτός ο πολιτικός κάνει μόνο τη δουλειά του και θα έχει βαρεθεί εδώ και καιρό την άσκοπη διαδικασία η οποία, παρεμπιπτόντως, πληρώνει ήδη πολλά χρήματα.	0
COVID-19	1367490012066025483	http://twitter.com/user/status/1367490012066025483	#ع_السريع Νέα | ○Έναρξη εμβολιασμού ηλικιωμένων και ατόμων με χρόνιες παθήσεις ○Εκταμίευση των τελευταίων σταδίων της «επιχορήγησης Corona» την Κυριακή ○Το χρέος της Αιγύπτου αυξάνεται κατά 5% το 2020 ○Επαναλειτουργία δρόμων στο Βόρειο Σινά ○Ο θάνατος του προέδρου της Επιτροπής Άμυνας στη Βουλή των Αντιπροσώπων ○Ενισχύσεις ασφαλείας γύρω από το Καπιτώλιο https://t.co/G4uAm0qm2Z https://t.co/kMPHDE9Hcs	1
COVID-19	1411462319494807556	http://twitter.com/user/status/1411462319494807556	Ποιος είναι ο φίλος αυτού του τύπου; Ενώ ακόμη και 18χρονα παιδιά μπορούν να φτάσουν στο εμβόλιο σαν να αγόραζαν ψωμί από το παντοπωλείο, αυτή η χώρα δεν μπορεί να βρει εμβόλιο γι 'αυτά! Ο στρατός αναπτύσσεται. Λυπούμαστε, το Υπουργείο Υγείας... https://t.co/RAFCmxcVUs	0
COVID-19	1366957938108162049	http://twitter.com/user/status/1366957938108162049	Και να σας μετατρέψουμε σε ένα μάτσο όχλους που ισχυρίζονται ότι ψάχνουν για γεγονότα και μας λένε ότι καταλαβαίνουν τη χρήση έκτακτης ανάγκης λανθασμένα και μονοπωλούν τη νοημοσύνη και την κατανόηση μόνο για αυτούς. Τα νέα εδώ τους διαβεβαιώνουν ότι είναι ένα πειραματικό εμβόλιο και εκείνοι που το πήραν είναι ένα κοπάδι για πειράματα. https://t.co/NNvy41aD1c https://t.co/F3Ef2oq6Y6	1
COVID-19	1359279584085172226	http://twitter.com/user/status/1359279584085172226	@ArmandGirbes Αν πιστέψω την ιστορία στο Jinek, είναι για άλλη μια φορά μια περίπτωση μετατόπισης από το Υπουργείο Υγείας, Πρόνοιας και Αθλητισμού στο RIVM στα θεσμικά όργανα. Καταλαβαίνω γιατί πρέπει να εξηγήσω στους νέους συναδέλφους τι σημαίνει ηγεσία.	0
COVID-19	1419308472005443584	http://twitter.com/user/status/1419308472005443584	Μια ιαπωνική εταιρεία άρχισε να δοκιμάζει χάπια κατά του κοροναϊού https://t.co/xkBvk9bvmM	1
COVID-19	1367506468610723840	http://twitter.com/user/status/1367506468610723840	#السعودية προτίθεται να παράσχει το εμβόλιο #كورونا στα φαρμακεία της κοινότητας δωρεάν https://t.co/yw0s6CDpWp	1
COVID-19	1359276843409539078	http://twitter.com/user/status/1359276843409539078	@RTLnieuws Ω, καλά, δεν υπάρχει πουθενά να πάει. Είναι χαλαρός καιρός, η οδήγηση δεν συνιστάται. Δεν υπάρχει τίποτα ανοιχτό το βράδυ. Έτσι..  Μπορεί ακόμα να το φτάσει. Θα ήταν ωραίο αν όταν τελειώσει η απαγόρευση κυκλοφορίας, υπάρχει επίσης κάτι ανοιχτό και πάλι το βράδυ. Σύντομα και ελπίζουμε ότι η κορώνα θα είναι υπό έλεγχο μέχρι τότε.	0
COVID-19	1466912293380231168	http://twitter.com/user/status/1466912293380231168	Η παραλλαγή Omnicron είναι απλώς ένα άλλο παράδειγμα του τρόπου με τον οποίο ο COVID θα παραταθεί εάν τα πλούσια έθνη και οι μεγάλες φαρμακοβιομηχανίες συνεχίσουν να εμποδίζουν τη διανομή εμβολίων. https://t.co/dPIjn1EW7I	0
COVID-19	1407842701832298498	http://twitter.com/user/status/1407842701832298498	Μέχρι σήμερα, έχουμε χορηγήσει περισσότερες από 20 εκατομμύρια δόσεις εμβολίου. Προσπαθήσαμε πρώτα να προστατεύσουμε τους ηλικιωμένους και τους πολίτες μας με χρόνιες παθήσεις. Το εμβολιαστικό μας πρόγραμμα θα συνεχιστεί με αποφασιστικότητα παρ' όλες τις δυσκολίες. https://t.co/osI4yYriqp	1
COVID-19	1367518169448001550	http://twitter.com/user/status/1367518169448001550	#قطاع_العويقيلة_الصحي καλεί τους ανθρώπους του κυβερνείου #العويقيلة να εργαστούν στο Κέντρο Εμβολιασμού Corona (Covid 19) στην Al-Owaiqila 🔹Εξειδίκευση: Στρατηγός 🔹του Κυβερνείου Al-Owaiqila 🔹μέσω της πλατφόρμας εθελοντισμού στον τομέα της υγείας 📎 https://t.co/0c6djH25ir https://t.co/X1wqMJsB8A	1
COVID-19	1361670252707393538	http://twitter.com/user/status/1361670252707393538	@GStrahilova επειδή είμαι σε αυτόν τον κλάδο, πέρυσι υπήρξαν περιπτώσεις στη Γαλλία, επειδή οι ασφαλιστές αρνήθηκαν να αναγνωρίσουν ένα «ξέσπασμα επιδημίας» για τις εγκαταστάσεις κορώνας, με τη θέση ότι σήμαιναν, για παράδειγμα, ένα τοπικό ξέσπασμα σαλμονέλας, έγινε πολύς θόρυβος	1
COVID-19	1367501576714223622	http://twitter.com/user/status/1367501576714223622	Ω εκείνοι που δεν πίστεψαν, δεν κάνατε περισσότερα εμβόλια. Γρήγορα, δεν θα προσβληθείτε επειδή όσοι πιστεύουν έφυγαν και μερικοί από αυτούς θέλουν να προσευχηθούν εναντίον σας στο τζαμί	0
COVID-19	1367525900582064129	http://twitter.com/user/status/1367525900582064129	@osamaabdulhadi @halmousawi @Sary_q8 ένα πειραματικό εμβόλιο που δεν είναι αξιόπιστο, το πήρατε μαζί σας με ευεξία, αρκεί να σας προστατεύει και να μην ανησυχείτε για το ποιος δεν θέλει να το πάρει.🙂	1
COVID-19	1367489602794192918	http://twitter.com/user/status/1367489602794192918	@nouraalhamad7 Ελπίζω η Αίγυπτος να εξάγει το εμβόλιο Corona	1
COVID-19	1420007141138649088	http://twitter.com/user/status/1420007141138649088	Για την εξάλειψη της διστακτικότητας απέναντι στον εμβολιασμό. 1. Το έντυπο συγκατάθεσης εμβολιασμού, το οποίο δεν έχει υπογραφεί στις περισσότερες χώρες, θα πρέπει να καταργηθεί ή να επανεκδοθεί. 2. Στον πίνακα ημερήσιων κρουσμάτων θα πρέπει να προστεθεί η αναλογία εμβολιασμένων-ανεμβολίαστων σε βαρέως ασθενείς και θανάτους. 3. Ο κ. Koca θα πρέπει να διορθώσει τη δήλωσή του ότι «δεν γνωρίζουμε τις μακροπρόθεσμες επιπτώσεις των εμβολίων mRNA».	0
COVID-19	1263111787039404035	http://twitter.com/user/status/1263111787039404035	Το Plays a ion δεν είναι υποκατάστατο του τετραγώνου. Πείτε @RobJe και. #coronadeba 	1
COVID-19	1359082360155869184	http://twitter.com/user/status/1359082360155869184	Με αυτόν τον ήλιο γίνεται χιονοδρομικό χωριό. # homeschooling h ps:// .co/rKGL1fxzOJ	0
COVID-19	1400424784316583937	http://twitter.com/user/status/1400424784316583937	Το πιο απαλό γρήγορο τεστ κορώνας (στη μύτη) που μου έχουν κάνει μέχρι στιγμής. Απλά ένιωσα καλά	0
COVID-19	1436680531995987968	http://twitter.com/user/status/1436680531995987968	"Το φάρμακο που ονομάζεται ""#Favipiravir"" έχει αποδειχθεί ότι μειώνει τη διαδικασία επούλωσης των #COVID19 από 11 ημέρες σε 4 ημέρες! Ο Zhang Xinmin, επικεφαλής του Εθνικού Κέντρου Βιοτεχνολογίας της Κίνας, μίλησε για την αποτελεσματικότητα του φαρμάκου, το οποίο διατίθεται στα ιαπωνικά φαρμακεία από το 2014, σε συνάντηση την Τρίτη. https://t.co/YSdlQ4vxki"	1
COVID-19	1378049865113088002	http://twitter.com/user/status/1378049865113088002	Ω. Οι #an ivaxxers και #kwakwappies la και ακούνε ξανά από αυτούς. 🤮🙈 Είμαι πράγματι ασυνάρτητος, όταν είμαι απασχολημένος #vaccineren. Διαδίδετε την #pandemie #COVID19. #IkVaccineer	0
COVID-19	1366858421631397892	http://twitter.com/user/status/1366858421631397892	@georgevanhou s @guidoweijers @hugodejonge h ps:// .co/52ESsyE8l7 Δυστυχώς, η πλειοψηφία του επιμελητηρίου εξακολουθεί να θέλει όλους, συμπεριλαμβανομένων των υγιών ανθρώπων χωρίς παράπονα 🤦 ♂️🤦 ♂️ .	1
COVID-19	1367508250950778883	http://twitter.com/user/status/1367508250950778883	Η Τυνησία είναι η μόνη χώρα στην αφρικανική ήπειρο που δεν έχει λάβει ακόμη ούτε μία δόση εμβολίου! 🙆 https://t.co/9OfjaDYByG https://t.co/fF2VcKfNYE	1
COVID-19	1375924885512466436	http://twitter.com/user/status/1375924885512466436	@AnjaAver @TroelalaB @Zilvera1 Στον κόσμο και στη χώρα, οι ασθενείς με κορωνοϊό και όσοι βρίσκονται στη ΜΕΘ είναι για τον μεγαλύτερο αριθμό μεταναστών από μουσουλμανικές περιοχές. Συνήθως δεν πληρώνουν ασφάλιστρο υγειονομικής περίθαλψης και διασφαλίζουν ότι η υγειονομική περίθαλψη γίνεται υπερφορτωμένη και αφόρητη.  h ps:// .co/Rx jmslgQ2	1
COVID-19	1384102446738272259	http://twitter.com/user/status/1384102446738272259	@krtanev Τώρα καταλαβαίνω ότι η αιτία όλων των ασθενειών πριν από τον κοροναϊό είναι το εμβόλιο κατά του κορονοϊού.	1
COVID-19	1414344002174951427	http://twitter.com/user/status/1414344002174951427	Το μάθαμε αυτό. Το Υπουργείο Υγείας σταμάτησε τη χρήση B18880035A σειράς εμβολίων Sinovac. Δεν ξέρουμε τι χτυπούν τους ανθρώπους. Το μόνο που ξέρουμε είναι ότι θέλουν να εμβολιαστούμε ό,τι κι αν γίνει! Γιατί το κάνετε αυτό στους ανθρώπους σας;	1
COVID-19	1367490103489286157	http://twitter.com/user/status/1367490103489286157	#مصر, με πληθυσμό άνω των 100 εκατομμυρίων, έχει δημιουργήσει μόνο 40 κέντρα εμβολιασμού κατά της #فيروس_كورونا https://t.co/95YKzzq7oJ	1
COVID-19	1347289552189272066	http://twitter.com/user/status/1347289552189272066	Λοιπόν wa a fees 👀Tes evenemen επιτυχής στην Ισπανία: κανείς δεν παίρνει μολυνθεί μου αυτός coronavirus h ps:// .co/jdEASFu5zJ	1
COVID-19	1259206186336911360	http://twitter.com/user/status/1259206186336911360	#ru και #rivm δεν το κάνετε φυσιολογικό όπου είστε φυσιολογικοί, #vaccin και #coronavirus και #mondkapjes σας και #anderhalveme κοινωνία βροντούν στο h ps:// .co/AlFRWFDQR0	0
COVID-19	1476748611849539586	http://twitter.com/user/status/1476748611849539586	PSA: Τα εμβόλια COVID δεν έπρεπε ποτέ να σας αποτρέψουν από το να κολλήσετε COVID - μπορείτε και θα πάρετε ακόμα COVID. τα εμβόλια ΜΕΙΩΝΟΥΝ την ακεραιότητα των συμπτωμάτων και σας βοηθούν μειώνοντας τις πιθανότητες ΘΑΝΑΤΟΥ. Ορκίζομαι, μερικοί από εσάς γεννήθηκαν χθες.	1
COVID-19	1406900732264169472	http://twitter.com/user/status/1406900732264169472	@pravdoliub_i Οι άνθρωποι πεθαίνουν ΜΕ, όχι από κορωνοϊό - λέει ο ίδιος ο Υπουργός Υγείας - 👺🤦 ♂️ https://t.co/sDKnMMzDzY	1
COVID-19	1440984379904466944	http://twitter.com/user/status/1440984379904466944	"Πηγαίνω στο γιατρό με συμπτώματα πονόλαιμου και αδυναμίας και ρωτάω: «Αναρωτιέμαι αν έχω προσβληθεί από τον ιό Corona;» και ο άνθρωπος απαντά: «Η γρίπη των χοίρων είναι πιο επικίνδυνη». Είπα: «Ο Έμπολα είναι καλός, μην τον φάτε τώρα». Off bi Sars kapican oyoyoyyy"". Είπα ""ισπανική γρίπη"" ufff είπε"	0
COVID-19	1367487094805913607	http://twitter.com/user/status/1367487094805913607	Ορκίζομαι ότι αν ήξερα ότι δεν έκανα το εμβόλιο, εννοώ ότι ξοδέψατε δισεκατομμύρια για ένα εμβόλιο που είναι άχρηστο #لا_للحظر	0
COVID-19	1367486628722323464	http://twitter.com/user/status/1367486628722323464	Λανσάρισμα του σήματος εκκίνησης για τους πολίτες της Αλεξάνδρειας να λάβουν το εμβόλιο Corona - Sunrise Gate... https://t.co/AggEfOFR2i	1
COVID-19	1339951816549822465	http://twitter.com/user/status/1339951816549822465	Όταν διάβασα τη συνέντευξη Τύπου γύρω από το υπουργείο του συμβουλίου, η Ru e δεν το σκέφτηκε καν. Φαίνεται να στερείται οποιασδήποτε μορφής αυτο-αντανάκλασης ή ηθικής αίσθησης και είναι μίλια μακριά από την κοινωνία.	0
COVID-19	1340276464445501442	http://twitter.com/user/status/1340276464445501442	«Μόλις το 1ο κρούσμα στη Γερμανία, στα τέλη Φεβρουαρίου, έγινε σαφές ότι τα ήπια κρούσματα στην Κίνα έλειπαν και κατάλαβα ότι θα μπορούσε να γίνει πανδημία... Και εξαπλώθηκε σαν κοινό κρυολόγημα. Οπότε είναι ανατριχιαστικό».  #CoronaCrisis 5/10	1
COVID-19	1349288155346776065	http://twitter.com/user/status/1349288155346776065	@Estranged2 Είναι ενδιαφέρον πώς αυτές οι χρόνιες ασθένειες ξαφνικά συμπίπτουν με ακριβώς όταν το ποσοστό νοσηρότητας και θνησιμότητας από τον κορωνοϊό αυξήθηκε δραματικά. Πρέπει να περίμεναν όλο το καλοκαίρι και μάλιστα μείωσαν τον κίνδυνο για την υγεία σε σύγκριση με τα προηγούμενα χρόνια.	0
COVID-19	1367526381140205574	http://twitter.com/user/status/1367526381140205574	Σύμφωνα με τη UNICEF, το Σουδάν έχει παραγγείλει 8,5 εκατομμύρια δόσεις για να καλύψει το 20% του πληθυσμού του, ενώ μόνο 3.400.000 αναφέρονται στο tweet! https://t.co/TgMRHrlHJK Sudan_joins the COVAX-Facility to ensure equitable access to COVID-19 vaccines/https://t.co/YLKb72zzcF https://t.co/4PnsWedoyY stories	1
COVID-19	1408391321253974018	http://twitter.com/user/status/1408391321253974018	Στη Γερμανία, ο γιατρός που έδωσε το εμβόλιο BIONTECH σε ένα 9χρονο παιδί απολύθηκε και όσοι λένε ότι τα παιδιά πρέπει να εμβολιαστούν εμφανίζονται στην τηλεόραση	1
COVID-19	1433111090444046336	http://twitter.com/user/status/1433111090444046336	Οι Ρεπουμπλικάνοι του TX πιστεύουν ότι οι μάσκες και τα εμβόλια παραβιάζουν το δικαίωμά τους να ελέγχουν το σώμα τους, αλλά επιτρέποντας σε οποιονδήποτε να μηνύσει έναν οδηγό της Uber επειδή πήρε μια γυναίκα 7 εβδομάδων έγκυος αφού βιάστηκε από τον θείο της, για να κάνει άμβλωση, αυτό είναι νόμιμο. Ακόμα κι αν είστε υπέρ της ζωής, αυτά είναι πράγματα τύπου Γαλαάδ.	1
COVID-19	1367328691827728387	http://twitter.com/user/status/1367328691827728387	#لقاح_كورونا για άτομα με #الصرع https://t.co/oY1TMNFgts	0
COVID-19	1398384922419732486	http://twitter.com/user/status/1398384922419732486	@dimidevogel @des94mar @KarenPla eau @vanrans marc εννοώ: υπάρχουν πολλοί άνθρωποι που έχουν μόλις ή ήπια παραπονεθεί για μένα και κορωνοϊό. Για παράδειγμα, όποιος είναι τώρα 45 ετών, εμβολιάζεται και κολλάει κορωνοϊό αλλά έχει ήπια άρρωστη πορεία, μπορεί να σκεφτεί ότι είναι χάρη σε αυτό το εμβόλιο. Το αν αυτό συμβαίνει ή όχι δεν είναι σαφές.	1
COVID-19	1420001503218176028	http://twitter.com/user/status/1420001503218176028	Σήμερα έκανα την πρώτη μου δόση εμβολιασμού COVID-19. Είμαι εξαιρετικά ευγνώμων και προνομιούχος που μπορώ να ζήσω σε ένα μέρος του κόσμου όπου μπορώ ήδη να εμβολιαστώ. Η κατανομή των εμβολίων σε όλο τον κόσμο είναι εξαιρετικά άνιση. 1/2 https://t.co/C7vVEpEiGt	1
COVID-19	1367523910321848321	http://twitter.com/user/status/1367523910321848321	@SaudiMOH Ειρήνη σε σας, υπέβαλα αίτημα να κάνω εμβόλιο για τη γυναίκα μου από τον μήνα 12/2020 και μέχρι τώρα δεν έχει εγκριθεί, μάθαμε ότι έχει διαβήτη πρώτου βαθμού και παίρνει δόσεις ινσουλίνης 40 μονάδες το πρωί και 40 το βράδυ και άλλα Πήραν για να μάθουν τον λόγο για τον οποίο δεν πήρατε ραντεβού Ελπίζω να επωφεληθώ και σας ευχαριστώ πολύ για την προσπάθειά σας	1
COVID-19	1420340599899803648	http://twitter.com/user/status/1420340599899803648	Είναι 1 δόση, 2 δόσεις, 3 δόσεις, 14 δόσεις. Γεμίστε με ένα Pfizer, Τι όμορφο παιχνίδι είναι αυτό, Hanin na, hanin na ...	0
COVID-19	1313425881780678656	http://twitter.com/user/status/1313425881780678656	@NOS Γιατί δεν μπαίνουμε σε lockdown για μια σύντομη περίοδο 2 ή 3 εβδομάδων; Να είστε εκεί τώρα στους πιο σκοτεινούς, πιο σκοτεινούς μήνες. #eens μαϊμού πίσω #omer weevoorui eze και #coronavragen	0
COVID-19	1256253220239872000	http://twitter.com/user/status/1256253220239872000	@evaverhoevenph1 Δεν έχω στο μυαλό μου κανένα όργανο (επιτροπή/επιθεώρηση/Ελεγκτικό Συνέδριο) που να #OMT και #RIVM σε αυτόν τον #coronacrisis όσον αφορά το περιεχόμενο και τον κοινωνικό έλεγχο. Ή μήπως ο di ideali θα κουραζόταν από το #weedekamer και εκεί;	1
COVID-19	1337030658707906560	http://twitter.com/user/status/1337030658707906560	ΖΩΝΤΑΝΑ | Σημαντική ψώρα: Το RIVM αναφέρει 8793 νέες λοιμώξεις κορωνοϊού h ps:// .co/BwAsnvxQFz	1
COVID-19	1367112151647797252	http://twitter.com/user/status/1367112151647797252	Αγωνίστηκα πολύ για να πείσω την ηλικιωμένη μητέρα μου να κάνει το εμβόλιο σήμερα, κατηγορώ τους ημιμαθείς και μανιακούς των μέσων ενημέρωσης που εμπόδισαν πολλούς να εμβολιαστούν εκφοβίζοντάς τους και διαδίδοντας φήμες, φοβάμαι τον Θεό στους ηλικιωμένους, θα τους τρελάνεις με την ανοησία σου, θα πεις γνώση ή σκάσε	0
COVID-19	1367498996864933895	http://twitter.com/user/status/1367498996864933895	@khalled770 ακούσει την ίδια ομιλία, αλλά από χθες προσπαθώ και ούτε 💔 καν το εμβόλιο του Πανεπιστημίου την ίδια κατάσταση που λένε περιμένετε https://t.co/vLoDOe8CNy	0
COVID-19	1367985754190839809	http://twitter.com/user/status/1367985754190839809	@Mercy44 Και όλοι εκτός από το fvd θέλουν να ρυθμίσουν την ελευθερία που περιορίζει την Corona maa από la και go που έχουν σε ένα mo ie la και εμείς και ακόμη και το #PVV	1
COVID-19	1473508433626238976	http://twitter.com/user/status/1473508433626238976	Αν είχα 3 εμβόλια πολιομυελίτιδας σε 9 μήνες και στη συνέχεια εξακολουθούσα να έχω πολιομυελίτιδα, θα είχα κάποιες ερωτήσεις. Απλά λέω.	0
COVID-19	1367468735355846657	http://twitter.com/user/status/1367468735355846657	Προμήθεια ενός εκατομμυρίου δόσεων του ρωσικού εμβολίου «Σπούτνικ» στο Ιράκ εντός δύο εβδομάδων	1
COVID-19	1367494928297820169	http://twitter.com/user/status/1367494928297820169	@Vaccine_death @CreKg @SaudiNews50 f f f σας ηλίθιε Προς ενημέρωσή σας, το Panadol που οι άνθρωποι καταπίνουν μέρα και νύχτα, διαβάστε τις παρενέργειες που (ο κατασκευαστής αποποιείται την ευθύνη από αυτό) στη συνέχεια έρχονται και φιλοσοφούν εδώ. Και ακριβής. Το εμβόλιο είναι τοξικό, θανατηφόρο και μη εγκεκριμένο..; Λοιπόν, έλα, εννοείς ότι η κυβέρνηση δίνει στους ανθρώπους ένα δηλητηριώδες, θανατηφόρο και μη εξουσιοδοτημένο εμβόλιο..;	0
COVID-19	1315223421735759873	http://twitter.com/user/status/1315223421735759873	"@BryanRoyAjax @viruswaarheid @NOS @RTLBoulevard @rober Jensen @RTLnieuws @Jane Ossebaard @Reu Ζήτησα ΑΠΟΔΕΙΞΕΙΣ, όχι προπαγάνδα. Είναι corona rouwens, nie ""cojona"". Δεν φοβάμαι ότι θα πεθάνω, φοβάμαι ότι θα κάνω την αδερφή μου να μοιάζει με διαβητικό. Ο Rober Jensen δεν παίρνει τίποτα στα σοβαρά, είναι επίσης ένας τέτοιος ophi ser, ne όπως ο Alex Jones και ο Willem Engel."	0
COVID-19	1406340495715049475	http://twitter.com/user/status/1406340495715049475	Κορώνα-σώματα για να ταρακουνήσει λίγο 😀 https://t.co/9kFla356On	0
COVID-19	1346964211570671616	http://twitter.com/user/status/1346964211570671616	Φοβάμαι ότι τα στοιχεία για τον κορωνοϊό θα εξακολουθήσουν να #Washing onDC τις επόμενες εβδομάδες ... #WearAMask #Capi ol #TrumpCoupA emp #Congress #corona #lockdown	1
