topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1360966073626025985	http://twitter.com/user/status/1360966073626025985	3497 нових випадків коронавірусу, 23 нових випадки успадкування h ps:// .co/5k3pTjnDRw #Nissewaard #Spijkenisse	1
COVID-19	1439680123645665286	http://twitter.com/user/status/1439680123645665286	Якби вакцина була небезпечною, то спочатку її б дали бідним людям, а не політикам і мільярдерам.	0
COVID-19	1341737206227066882	http://twitter.com/user/status/1341737206227066882	Я не збираюся після цього робити ніякої корони і знімати її	0
COVID-19	1315342770974994438	http://twitter.com/user/status/1315342770974994438	@Thierig @rivm @MinPres Тому ще занадто рано говорити про те, що ви абсолютно несприйнятливі після першого зараження. (Див. також коментар до mu a ies)	1
COVID-19	1275455787922423808	http://twitter.com/user/status/1275455787922423808	@IveMarx Юїса . Все дуже небезпечно. І оцінка реагування на пандемію 0 зі 100 може бути для вас деяким сюрпризом... Локдаун, лікарні добре підготовлені, все і люто підвищено, імунітети, ... Я думаю, що ми з ними просто чхаємо на Бельгію, а потім ставимо їм лише 0.	0
COVID-19	1367468218948988932	http://twitter.com/user/status/1367468218948988932	"Багдад домовився з Москвою про поставку мільйона доз вакцини ""Супутник V"" в Ірак протягом двох тижнів https://t.co/ShB44B4stR https://t.co/lzcQr27kVN"	1
COVID-19	1340398224457170944	http://twitter.com/user/status/1340398224457170944	Люди стурбовані тим, що вакцина буде зроблена через 9 місяців, тоді як ми повинні думати про те, що ще можна було б зробити так швидко, якби вченим не довелося витрачати стільки часу на благання про фінансування та підтримку	0
COVID-19	1372297024914227205	http://twitter.com/user/status/1372297024914227205	Вони б рік не змогли провести вибори, цікаво, що було б, якби корона не зіграла роль.......	0
COVID-19	1377509999837077508	http://twitter.com/user/status/1377509999837077508	@VladimirBar старший @M_ he_Lion @YorickB @rivm @hugodejonge Al ijd.	0
COVID-19	1367526446575542281	http://twitter.com/user/status/1367526446575542281	"Сенатор: Отримання громадянами вакцини від коронавірусу безкоштовно – це ""гуманітарне рішення"", яке відображає інтерес політичного керівництва до охорони здоров'я https://t.co/D6bl4hU6P7"	0
COVID-19	1367536686931001349	http://twitter.com/user/status/1367536686931001349	#الحريري, як завжди, запалює сірник і кидає його на соломинку Президенту Республіки. Його візити, щоб забезпечити пожертвування вакцин від коронавірусу та допомоги, є чорнилом на папері, але його візити лежать в основі благання про зустріч із наслідним принцом Саудівської Аравії Мухаммедом бін Салманом, який відмовляється його приймати. #الحريري_ناطر_الرضى https://t.co/nFtFeKvbQz	0
COVID-19	1420340626231595010	http://twitter.com/user/status/1420340626231595010	Я поважаю рішення кожного, хто хоче вакцинуватися, і не засуджую, це особистий вибір. Але я не дозволяю нікому судити про моє рішення. Юридично та медично я не згоден вакцинуватися від COVID-19 і хочу, щоб ви знали, що не маєте права мене засуджувати.	0
COVID-19	1371831274181165064	http://twitter.com/user/status/1371831274181165064	@ elegraaf Я розумію, що після позитивного es ви все ще можете бути позитивними протягом 6 місяців, а тому частинки вірусу все ще можна знайти. Це може багато чого пояснити.	1
COVID-19	1316066769623224327	http://twitter.com/user/status/1316066769623224327	там іде моє здоров'я 💓💕💖💞 #persconferen ч ps:// .co/hCRTyaJi 9	0
COVID-19	1333505660407963648	http://twitter.com/user/status/1333505660407963648	Фінес і Ферб вже зробили вакцину	0
COVID-19	1367446404436754439	http://twitter.com/user/status/1367446404436754439	Період з 9 по 12 місяць все відкрито і є випадки і наречена і справ було від 200 до 300 справ Сьогодні вакцинація зменшилася, заходів поменшало, клуби і салони закриті, і все п'ють 8 вечора, а хворих 1700! Щось незрозуміле! #الحظر_الجزئي #الحظر_الجزيي	1
COVID-19	1384829303393767430	http://twitter.com/user/status/1384829303393767430	Я сподіваюся, що ми, як суспільство, не зробимо помилку, зосередившись лише на навчанні, а також на дітях та молоді після коронавірусу.  Навколишнє середовище не менш загрозливе.	1
COVID-19	1404884559599181831	http://twitter.com/user/status/1404884559599181831	@Bloodymirova У Болгарії секвенування всього геному роблять в середньому один раз на 1000 позитивних тестів на коронавірус, а у Великій Британії – раз на 10-20 позитивних тестів.	1
COVID-19	1344553798610640896	http://twitter.com/user/status/1344553798610640896	"@PGoldschmeding І коли ти бачиш спадаючий і низхідний образ мазків, я хочу бачити тебе наступним. Це пов'язано з тим, що ним маніпулює попіл і включення і виключення. На сайті ""всі цифри"" ви можете щотижня завантажувати exxel shee e e e і бачити, що лаа він вже реалізований es."	1
COVID-19	1408665143169490944	http://twitter.com/user/status/1408665143169490944	@MariaBlond2 Кожен приймає рішення для себе сам! Я вакцинувався і через деякий час, якщо буде потрібно, зроблю щеплення ще раз! Якщо я випадково заразюся коронавірусом, дайте мені знати, що я щось з цим зробив! Гарантій ніхто не дає, але поки що це рішення...!	0
COVID-19	1414823900056199170	http://twitter.com/user/status/1414823900056199170	Мир вам, мої дорогі брати і сестри, моя дружина працює в Бімі, я прошу у вас молитов, зараз він подзвонив менеджеру і сказав, що вакцинація обов'язкова, ми не знаємо, який процес нас чекає, це може бути після роботи і ми налаштовані рішуче, ми не будемо, мені потрібна ваша допомога і молитва, я засуджую #Bim!	1
COVID-19	1377510925129895942	http://twitter.com/user/status/1377510925129895942	Minis er Verlinden збирається оскаржити рішення про коронамаа організувати h ps:// .co/cnknNYuV56 через @des andaard	1
COVID-19	1437850077209444353	http://twitter.com/user/status/1437850077209444353	Фатіх Ербакан: Я не вакцинувався. мРНК означає потрапляння в ядро клітини людини. Ви можете зробити так, щоб ці люди завтра народили людських напівмавпячих дітей. Він може привести до народження істот з 3 вухами і 5 очима.  Слідкуйте за обліковим записом @medyablok, а не за пулом. https://t.co/wKR9ogq6Dy	1
COVID-19	1262469989862440963	http://twitter.com/user/status/1262469989862440963	Всі педо, терористи і вбивці вже бес раф.  Тепер про парк і відвідувачів краю.  #Coronavirusnl #anderhalveme суспільство h ps:// .co/dP8FKWhNRL	0
COVID-19	1367463767127244806	http://twitter.com/user/status/1367463767127244806	#الصحة: План дій на випадок надзвичайної ситуації на всіх об'єктах на випадок заборони. Центри вакцинації приймають відвідувачів за записом та бронюванням • Сьома партія вакцини Pfizer-BioNTech проти #كورونا прибуде в країну на початку наступного тижня #الحظر_الجزئي #حظر_جزئي https://t.co/Qa8FCbvjt5	1
COVID-19	1353101432866615297	http://twitter.com/user/status/1353101432866615297	Це набагато більше, ніж КОРОНАВІРУС.  Є ще 8000 хвороб, від яких люди успадковують кожен день! ------ #AvondklokPro es #avondklokdeba #avondklokshow #avondklok #coronamaa оформити #COVID19NL #CodeOranje #Belgie #Nederland #CoronaCrisis #coronabeleid #coronavaccin h ps:// .co/1 lxqcP0YR	1
COVID-19	1370770516051648512	http://twitter.com/user/status/1370770516051648512	@eurydiceofhell Ще до коронавірусу я копав 100% рімаут (у мене було лише кілька домашніх днів на тиждень), і коронний «експеримент» працювати лише з дому показав мені, що це точно моє. У моєму робочому житті немає потреби чи бажання спілкуватися обличчям 2	0
COVID-19	1367536263012569091	http://twitter.com/user/status/1367536263012569091	Поширені та важливі запитання про вакцини проти коронавірусу, дякую, докторе Nizar@DrNezarB https://t.co/JPY2Pz7aPI	0
COVID-19	1372133584606216194	http://twitter.com/user/status/1372133584606216194	Я стояла в черзі, поруч зі мною були музейники. Ми весело поспілкувалися. Один з них бадьоро розповів, що вчора знайшли серед своєї команди носія коронавірусу. Веселощі вщухли. Я повернувся додому і пирхнув солоною водою. Ще рано, але я думаю, чи варто мені випити рому. Нехай буде весело	1
COVID-19	1367523288533131268	http://twitter.com/user/status/1367523288533131268	Слава Богу, і з успіхом Господа світів, а потім і з організацією, яка не має аналогів у деяких частинах землі, я прийняв першу дозу вакцини Pfizer 👇🏻 на початку дев'яностих, і більше 12 років я перебував в одній з великих🇯🇵 країн, тому мене не вразила організація на кшталт того, що мене вразила організація центру вакцинації та екзаменаційних центрів, а їм передувала організація сезону хаджу. Саудівська Аравія не має собі рівних🇸🇦	0
COVID-19	1409558911733145604	http://twitter.com/user/status/1409558911733145604	МРНК, введена вашому організму у вакцині BioNTech, розщеплюється та виводиться з організму за короткий час. Він не може взаємодіяти з вашою ДНК або змінювати гени, тому що мРНК не потрапляє в ядро клітини. Дозвольте мені пояснити на маленькому прикладі, наскільки недоречно боятися присутності мРНК у вакцині+	1
COVID-19	1395408577150558212	http://twitter.com/user/status/1395408577150558212	Секс-працівники, зацікавлені в вакцинації від коронавірусу, можуть звернутися до Служби охорони здоров'я (MA 15) міста Відень. 030 Wien, Thomas-Klestil-Platz 8 Телефон: 01-4000-8015 Електронна пошта: post@ma15.wien.gv.at Webseite: https://t.co/ttUu5dUwk8	0
COVID-19	1262314703906385920	http://twitter.com/user/status/1262314703906385920	Зараз міщани Ламерс @schiedam_nl це втомилися, але #Ru також можу пояснити мені, в чому тут різниця. Четвірка отримує освистування, а інші планували нанести кілька крапель собі на лоб. #coronavirus #goedemorgen ч ps:// .co/x1HMbsbgkO	0
COVID-19	1427844211097980929	http://twitter.com/user/status/1427844211097980929	"Що відбувається.. Чому громадськість не знає правди? ""Державний департамент США випустив попередження ""Не подорожуйте до Туреччини через ризик Covid-19 і тероризму""."	1
COVID-19	1342117763117101061	http://twitter.com/user/status/1342117763117101061	У середу RIVM повідомив про 10 477 позитивних випадків, у вівторок їх було 9872.  h ps:// .co/KJ5HCM3EpO	1
COVID-19	1322361295086231555	http://twitter.com/user/status/1322361295086231555	"Читайте ""Не будьте такими відчайдушними і виведіть вакцину від коронавірусу на ринок зараз"""" на Nieuwsblik - h ps:// .co/oo1yWMy3 O - Знизьте вимоги до безпеки та виведіть вакцину від коронавірусу на ринок раніше, зараз, коли світ у вогні. Цей вражаючий заклик робить..."	1
COVID-19	1397275951436861443	http://twitter.com/user/status/1397275951436861443	Привіт, ви хочете заплатити мені 5,00 євро за продукти Corona? Ви можете заплатити мені будь-яким банком у Нідерландах. Дякую! h ps:// .co/Bb KyzFQcM	0
COVID-19	1316648223214383109	http://twitter.com/user/status/1316648223214383109	@Annyca05 Я не відпущу мене, і, поки твій мозок включений, як тільки він зможе завдати мені цього удару, я помру першим.	0
COVID-19	1367510195371393028	http://twitter.com/user/status/1367510195371393028	@vlamngo @Doaa058 @Rasha_flower1 @Eyaaaad @SaudiNews50 я деякий час плутався, щоб дати мамі вакцину від коронавірусу, вона стара і боїться за неї	0
COVID-19	1367322301646204930	http://twitter.com/user/status/1367322301646204930	Побічні ефекти після першої дози оксфордської вакцини (30%) вдвічі вищі, ніж ті, що виникають при застосуванні вакцини Pfizer (15%) Ці симптоми включають головний біль, втому та біль у місці ін'єкції, і це пов'язано з активацією імунної системи, і цього не слід боятися, але симптоми другої дози менші, ніж у Pfizer (Habayeb) #التطعيم_حمايه https://t.co/yDbG3weQfP	1
COVID-19	1368182925645189123	http://twitter.com/user/status/1368182925645189123	Це дерева, придатні для міських умов, які формують гарну крону, але не надто високі – досягають близько 15 метрів. Їх висадять на вулицях «Кирила і Мефодія», «Демократія», «Асеня Злтарова» та інших https://t.co/fk25j36KcT	1
COVID-19	1367495743599218688	http://twitter.com/user/status/1367495743599218688	ОАЕ вакцинували проти коронавірусу 5 мільйонів людей (з 9 мільйонів населення, що становить кількість ОАЕ) зі швидкістю 100 000 щеплень на день👏🏻👏🏻👏🏻👏🏻👏🏻#تسجيل #موعد_مسبق #بار_كود #سباق_مع_الزمن https://t.co/CvbCJ2L63J	1
COVID-19	1367535355923161091	http://twitter.com/user/status/1367535355923161091	#السلطة_الفلسطينية стикається зі звинуваченнями в #الضفة_الغربية розкраданні невеликих доз #لقاح_كورونا, призначених для палестинців https://t.co/GSL25cssnn	1
COVID-19	1358381450047938562	http://twitter.com/user/status/1358381450047938562	@Ers aun 11 @ orfsrik @dok er_devroey Коли я бачу рішення Ради С а е і Конституційного суду, все ще залишається дійсним, за винятком установчих частин, які були змінені більшістю в 2/3 парламенту. RbS постановив, що заходи щодо Covid-19 відповідають	1
COVID-19	1320829570455531526	http://twitter.com/user/status/1320829570455531526	Нью-Йорк (AFN) - Фондові ринки США в понеділок знизилися в збитках. Як і у випадку з інвесторами в Європі, він все більше зайнятий усіма зараженнями коронавірусу в світі на ... h ps:// .co/U3w3e0qoCd h ps:// .co/wpLJXFElU8	1
COVID-19	1260482424846331904	http://twitter.com/user/status/1260482424846331904	Ви чули його в інтерв'ю зі мною, професор Бар Вілле на Radio 1? - Яка роль особистості в тому, як ми справляємося з коронавірусом? Чітке застосування Великої п'ятірки персональних і rai s. #BigFive #Covid-19 #coronas ress #luis er ip h ps:// .co/GTECDWW5Fd	0
COVID-19	1356190928877314050	http://twitter.com/user/status/1356190928877314050	@SantosNikolay антивакцинатори в черзі на корону	0
COVID-19	1420340599899803648	http://twitter.com/user/status/1420340599899803648	Це 1 доза, 2 дози, 3 дози, 14 доз. Наповни мене Pfizer, Яка це гарна гра, Ханін на, ханін на...	0
COVID-19	1367487095015636997	http://twitter.com/user/status/1367487095015636997	Я сиджу в #مركز_لقاحات_كورونا і є двоє національностей, які не розмовляють, а оскільки вони праві і ліві, голос долинув до мене Вона каже, чому я відмовилася запліднитися від чоловіка Вона сказала, що я є те, що я роблю, немає принципів Вона відповіла, що крові немає Якщо в її монастирі ти не будеш отримувати турботи і уваги, немає різниці, хто тебе годує, дівчину чи чоловіка, він сказав, що крові😖 немає	0
COVID-19	1367530256404516872	http://twitter.com/user/status/1367530256404516872	Для випускників медичних спеціальностей є лікарні, де є потреба, адже вони організовуватимуть кампанії з вакцинації. Наприклад, лікарні доктора Солімана Факе деякий час тому розгорнули тимчасові робочі місця для участі в кампанії з вакцинації https://t.co/x37eqNbiuQ	1
COVID-19	1427855273364963333	http://twitter.com/user/status/1427855273364963333	15-річний підліток записався на прийом до системи, і коли він потрапляє до лікарні, йому кажуть, що «у вас немає пріоритету вакцинації». Запис є, вакцинації немає! Чого ви не розумієте?	1
COVID-19	1410216596837224450	http://twitter.com/user/status/1410216596837224450	Звільнення немає тільки тому, що ми вакцинувалися. Продовжуйте приймати вітаміни для зміцнення імунітету https://t.co/gAFO2HdQO2	0
COVID-19	1350451707185156099	http://twitter.com/user/status/1350451707185156099	@PrisonPlane КОРОНАВІРУС Німеччина Посадіть їх COVID Порушники правил у «І іекамп» Що може піти не так?  h ps:// .co/gOWfOoRlHh h ps:// .co/T lNxM5OlB	1
COVID-19	1276842779197480962	http://twitter.com/user/status/1276842779197480962	@Ven os @ elevoe bal di не такий fou, як він стверджує, що ви отримуєте від 5G Covid19 . Народна музика, він неймовірно дурний голова Хей Інга. Бах. І тут на допомогу приходить лідерство.    h ps:// .co/Sh5lg37ATJ	1
COVID-19	1349090681063698434	http://twitter.com/user/status/1349090681063698434	Гао сказав, що багато з його чуток, ймовірно, є точними, оскільки люди не знають про це.  У нас якраз прес-конференція прем'єр-міністра. У Китаї справи йдуть інакше. І ви отримуєте чутки енциру.	0
COVID-19	1459698801254420482	http://twitter.com/user/status/1459698801254420482	На піку свого розвитку (1952 рік) поліомієліт забрав життя 3145 американців. Після того, як у 1955 році з'явилася вакцина, всі 50 штатів прийняли закони, що вимагають вакцинації від поліомієліту, перш ніж діти зможуть вступати до державних шкіл. У 2020 році COVID убив 345 000 американців, а у 2021 році вбив ще 416 000.	1
COVID-19	1367500370851860480	http://twitter.com/user/status/1367500370851860480	Шановні лікарі, які вивчали медицину за кордоном і кажуть, що вакцинація шкідлива для здоров'я Чи можемо ми знати, чи винайшли ви для нас антивірус, чи проводили дослідження зі своїх зусиль чи нісенітниць для слави у Twitter Країни, які вас навчали, працюють над вакцинацією невдалих #الحظر	0
COVID-19	1366865013428736000	http://twitter.com/user/status/1366865013428736000	Важливо те, що оксфордська вакцина набагато дешевша за Pfizer! Ціна Оксфорда за вакцину становить 4 долари Ціна Pfizer за вакцину - 20 $ Мало тут криється порівняння, оксфордську вакцину дуже легко врятувати тільки Їй потрібна нормальна ступінь замерзання, як і будь-якій морозильній камері, на відміну від Pfizer, їй потрібна температура замерзання до -50 нижче нуля! Тому його важко зберегти і перемістити	1
COVID-19	1348401601178988546	http://twitter.com/user/status/1348401601178988546	Сподіваюся, що тепер буде бароме вакцини раніше, ніж бароме корони #fvdb	1
COVID-19	1358704174297460738	http://twitter.com/user/status/1358704174297460738	@VSchwarz У вас повинен бути паспорт вакцинації навіть без цих вакцин від коронавірусу. Я не розумію, що ви маєте на увазі.	0
COVID-19	1367464925443067906	http://twitter.com/user/status/1367464925443067906	Наступного тижня. Кувейт отримав сьому партію вакцини Pfizer-BioNTech https://t.co/IH832M3dzy	1
COVID-19	1368516200284717057	http://twitter.com/user/status/1368516200284717057	@mauricedehond Уряд маніпулює RIVM. Вони втомилися і добре, інакше їх викинуть.	1
COVID-19	1392110698646355979	http://twitter.com/user/status/1392110698646355979	Поки я чекаю, коли ваксанти перестануть звинувачувати мене в тому, що я не буду боротися за коронавірус, настав сезон, коли велосипедисти звинувачують мене в суспільстві та міському середовищі за те, що я керую автомобілем	0
COVID-19	1367459499536232449	http://twitter.com/user/status/1367459499536232449	#وزارة_الصحة Прес-секретар: Ми перевищили один мільйон і 100 тисяч доз вакцини проти вірусу #كورونا у більш ніж 405 пунктах у #مملكة https://t.co/oZhNqSXKh5	1
COVID-19	1362879171828023301	http://twitter.com/user/status/1362879171828023301	@ elegraaf #s opme es і ми позбавляємося від !!  Ніщо не є мазком, ніяке мазання не є короною.   Хочеш повернути собі свободу?  #STOPMETTESTEN !!!!	1
COVID-19	1312367531454332930	http://twitter.com/user/status/1312367531454332930	Минулого разу було зареєстровано майже 4000 випадків зараження коронавірусом h ps:// .co/yNn0u9jLl4	1
COVID-19	1257742101812514816	http://twitter.com/user/status/1257742101812514816	Агресія щодо правил коронавірусу в Альбер Хейн: охоронець вдарився по обличчю під час довгої черги охорони h ps:// .co/78i8nIZbLC #blijf будинку #coronavirusNederland Поки все ще багато людей ходять і не знищуються вірусом, у Нідерландах нічого не зміниться.	1
COVID-19	1352490226036461570	http://twitter.com/user/status/1352490226036461570	Хто #avondklok вже 2 тижні і чому? Передумаю. Ні: Я вдома вже 11 місяців, тому ви втомилися приїжджати з хорошого будинку. #coronamaa влаштувати h ps:// .co/465 oC0xlA	0
